1,农村消防安全,对违反本规定的行为，其他法律、法规、规章已经规定行政处罚的，由有关行政部门依法处理。
1,海绵城市,坚持生态为本、自然循环。充分发挥山水林田湖草等原始地形地貌对降雨的积存作用，充分发挥植被、土壤等自然下垫面对雨水的渗透作用，充分发挥湿地、水体等对水质的自然净化作用，努力实现城市水体的自然循环。
1,随地吐痰、随地丢弃废弃物,第七条本规定自公布之日起施行。市人民政府1990年8月3日发布的《北京市人民政府关于进一步严厉禁止随地吐痰、随地乱扔乱倒废弃物的规定》同时废止。
1,消防监督执法,五、消防救援机构、公安机关和住房城乡建设管理部门应当建立消防监督执法信息共享机制，根据实际需要共享消防设计审查、消防验收或者备案结果、消防监督执法等信息。
1,劳动者工伤保险,第七条被保险人由于下列情形之一造成负伤、致残、死亡的，不应认定为工伤：（一）犯罪或者违法；（二）自杀或者自残；（三）斗殴；（四）酗酒；（五）蓄意违章；（六）法律、法规规定的其他情形。
1,农村消防安全,新建、改建农村道路时，村内主干道的路面宽度以及管架、栈桥等设施跨越道路的高度，应当符合消防车辆通行要求。
1,劳动者工伤保险,第二十八条属于本规定第三十八条范围的工伤保险待遇项目，由工伤保险基金支付，其他的工伤保险待遇项目由企业支付。
1,消防监督执法,为进一步加强消防安全管理，提高行政执法效率，保护人身、财产安全，维护公共安全，根据《中华人民共和国消防法》《中华人民共和国行政处罚法》《上海市消防条例》等有关法律、法规，现就加强本市消防监督执法工作，作如下决定：一、消防监督执法工作应当坚持依法履职、分工负责、协同高效的原则，完善消防监督执法体系，提升消防监督执法工作质量和效率。
1,地方粮食储备,本市加强地方粮食储备基础设施建设，在国土空间规划中统筹粮食仓储、物流、应急保障等设施用地，保证地方粮食储备基础设施与收储规模、应急加工等供应保障要求相匹配。
1,供热采暖,(二)供热前应当进行供热系统充水、试压、排气、试运行等工作，并提前在供热范围内进行公告。
1,再生资源回收,再生资源回收经营者应当定期向商务部门报告回收的再生资源种类、数量、去向等信息。具体办法由市商务部门会同市统计、公安等部门另行制定。
1,道路交通安全防范责任制,第二条本市行政区域内的机关、部队、企业、事业单位、社会团体以及其他组织(以下统称单位)，应当遵守本办法。
1,长城,乡、镇人民政府应当组织本地区有关单位和个人做好长城保护管理工作。
1,职工生育保险,第三章生育保险待遇
1,劳动者工伤保险,当失踪人重新出现并经法院撤销死亡结论的，已领取了工伤待遇应当退回。
1,地方粮食储备,财政、粮食物资储备部门可以通过优先委托承担政策性粮食购销等方式，对社会责任储备主体给予政策支持。
1,地下文物,考古调查、勘探工作完成后，考古发掘单位应当出具是否具备入市交易条件的意见，相关意见作为土地入市交易的依据之一。
1,建筑节能,第十三条对达不到国家或者本市建筑节能标准要求、影响建筑结构安全和使用功能、能耗高或者严重污染环境的落后技术、材料、设备，由市建设委员会会同市规划委员会、市质量技术监督局等部门发布限制使用和淘汰目录，限制或者禁止在本市建筑工程中使用。
1,建筑节能,现有建筑物未达到建筑节能标准的，应当逐步对其围护结构和采暖供热系统进行技术改造；其中对建筑物实施改建、扩建或者大型修缮的，必须进行节能技术改造。
1,流浪乞讨人员,第十一条对年满16周岁、无精神障碍或者智力残疾迹象的受助人员，救助管理站救助期限一般不超过10天。有下列情形之一的，救助管理站可以延长救助期限，并报主管的民政部门备案：（一）等待亲属或者所在单位接领的；（二）正在接受治疗的；（三）等待安置的。
1,地方粮食储备,鼓励国家机关、学校、医院、大中型企业等单位的食堂和居民家庭，根据需求储存一定数量的成品粮食。
1,建设征地补偿安置,（在《北京日报》、《北京法制报》上刊载）
1,建设征地补偿安置,第三十条转非劳动力失业的，可以将本人档案转到户籍所在地的区、县失业保险经办机构，并办理失业登记、申领失业保险金手续。有关部门应当按照规定为其发放《北京市再就业优惠证》。
1,再生资源回收,本市再生资源回收利用行业组织（以下简称“再生资源行业组织”）应当加强行业自律，配合商务部门研究制定行业发展规划、产业政策和经营规范，并依法开展咨询服务、业务培训、行业信息发布等工作。
1,供热采暖,第十七条用户与供热单位签订合同的，由合同约定的交费人支付采暖费。未签订合同的，由房屋所有权人或者承租政府规定租金标准公有住房的承租人按照规定支付采暖费。
1,建设征地补偿安置,超转人员是指征地转为非农业户口且男年满60周岁、女年满50周岁及其以上的人员和经认定完全丧失劳动能力的人员。
1,再生资源回收,再生资源回收经营者不得回收下列物品：（一）公安部门通报寻查的赃物或者有赃物嫌疑的物品；（二）不能证明合法来源的市政公用废旧金属物资；（三）剧毒、放射性物品及其容器；（四）法律、法规、规章禁止回收的其他物品。
1,劳动者工伤保险,第十六条被保险人工伤评残后经劳动鉴定委员会鉴定确认需要护理的，应当按月发给护理费。护理费依照全部护理依赖、大部分护理依赖和部分护理依赖三个等级，分别按本市上年度职工月平均工资的50％、40％、30％发给。
1,地下文物,第五条市和区、县文物行政管理部门应当对在地下文物保护中做出突出贡献的单位和个人给予表彰和奖励。
1,建设征地补偿安置,第六章法律责任
1,传统工艺美术,关于《北京市传统工艺美术保护办法（草案）》的说明
1,长城,第二十条对违反本办法第十五条第一款第（一）项、第（二）项规定，或者违反本办法第十五条第二款规定的，由文物行政主管部门责令改正，并可处1000元以上3万元以下的罚款。
1,展会知识产权,被投诉人不能作出有效举证的，应当按照与主办方的合同约定将涉嫌侵权的物品自行撤展；被投诉人不自行撤展的，主办方或者主办方设立的投诉机构可以作出撤展的决定。
1,建设征地补偿安置,失业的转非劳动力和招用失业转非劳动力的单位，享受本市促进就业的各项优惠政策。
1,地下文物,第十条本办法第九条规定之外的建设工程，建设单位可以在施工前报请市文物行政管理部门组织考古调查、勘探，市文物行政管理部门在接到建设单位的报请后，应当予以及时安排。
1,供热采暖,第十二条本市采暖期为当年11月15日至次年3月15日。市人民政府可以根据气象等实际情况调整采暖期时间。
1,最低生活保障,第十八条村民委员会、居民委员会发现最低生活保障家庭的成员状况、收入状况、财产状况发生变化的，应当及时向乡镇人民政府、街道办事处报告。接到报告的乡镇人民政府、街道办事处应当及时核查。
1,最低生活保障,第十二条乡镇人民政府、街道办事处应当自受理申请之日起15日内，采取入户调查、邻里访问、信函索证、信息核查、群众评议等方式，对申请人家庭成员状况、收入状况、财产状况进行调查核实，提出初审意见。初审意见应当在申请人所在村民委员会、居民委员会的公示栏和村民小组、社区醒目位置公示。公示时间不得少于7日。
1,建设征地补偿安置,第六条任何单位和个人不得侵占、挪用征地补偿费用和其他有关费用。
1,建设征地补偿安置,参加了城镇企业农民工社会保险的转非劳动力，其参加农民工社会保险的时间计算为缴费年限。但已一次性领取养老保险费、一次性生活补助费的，不计算养老保险和失业保险的缴费年限。
1,地下文物,第四条新闻、出版、广播、电视、网络等媒体应当进行地下文物保护宣传，营造保护地下文物的良好氛围。
1,地下文物,第八条市文物行政管理部门应当依法组织开展考古调查、勘探、发掘工作，积极探索有效方式，鼓励有资质的考古发掘单位参与本市配合基本建设的考古调查、勘探工作。具体办法由市文物行政管理部门制定。
1,传染病防治人员,三、加强实验室生物安全建设
1,流浪乞讨人员,第一条为了救助生活无着的流浪人员、乞讨人员，保障其基本生活，根据国务院《社会救助暂行办法》和其他有关法律、法规，结合本省实际，制定本办法。
1,展会知识产权,参展项目依法应当具有相关权利证明的，参展方应当携带相关的权利证明参展；对参展项目标注知识产权标记、标识的，应当按照有关规定标注。
1,职工生育保险,第二十条申领生育津贴以及报销产前检查、计划生育手术门诊医疗费用，由企业负责到其参加生育保险的社会保险经办机构办理手续。
1,职工生育保险,第二十四条企业向社会保险经办机构申报应缴纳的生育保险费数额时，瞒报工资额或者参保职工人数的，由劳动保障行政部门责令改正，并处瞒报工资额1倍以上3倍以下罚款。
1,最低生活保障,第十条生活困难的家庭可以向户籍地乡镇人民政府、街道办事处申请最低生活保障。最低生活保障申请，由家庭成员中的成年人以书面形式提出。家庭成员申请有困难的，可以由所在的村民委员会、居民委员会代为申请。
1,长城,未经批准，任何单位或者个人不得利用长城开辟参观游览场所。
1,奥林匹克知识产权,第十一条任何组织和个人对侵犯奥林匹克知识产权的行为均可向工商、知识产权、版权等行政管理部门举报；对举报查证属实的，应当给予奖励。
1,建设征地补偿安置,一、立法的必要性和过程
1,传统工艺美术,2、奖励措施。对于被评为本市传统工艺美术品种和技艺、工艺美术大师和民间工艺大师的，办法中规定了奖励措施，如从中择优推荐国家级荣誉认定、市人民政府对于被评为中国工艺美术珍品的设计制作人员予以奖励等。
1,传统工艺美术,第三十一条评审委员会成员滥用职权、徇私舞弊或者违反保密规定的，由市经济主管部门予以解聘，并由其所在单位或者上级主管部门给予行政处分。
1,奥林匹克知识产权,第九条广告主、广告经营者、广告发布者在广告设计、制作、代理、发布活动中不得侵犯奥林匹克知识产权；广告经营者、广告发布者在广告(包括公益广告)活动中应当加强审查，严格查验证明文件。
1,劳动者工伤保险,第二十六条领取伤残抚恤金的职工和因工死亡职工遗属，本人自愿一次性领取待遇的，可以一次性计发有关待遇并终止工伤保险关系，具体办法由市劳动保障行政部门制定。
1,地方粮食储备,政府储备轮换不得通过关联交易、虚假交易和内幕交易等方式进行。
1,地方粮食储备,粮食物资储备部门应当建立健全政府储备承储主体退出机制。政府储备承储主体出现下列情形之一的，粮食物资储备部门应当与其解除承储合同：（一）解散或者被宣告破产的;（二）因经营管理不善造成粮食严重损失的；（三）发生重大安全生产事故或者重大粮食储存事故的；（四）变卖、抵押承储政府储备的仓库等设施的；（五）年度考核不合格的；（六）其他违反粮食储备相关规定且情节严重的。
1,传统村落,(六)提升基础设施和公共服务设施水平。依据传统村落保护发展规划、保护修缮设计方案和实施方案，在最大限度发挥传统村落内现有各类设施功能的前提下，统筹开展基础设施和公共服务设施建设，整村推进，分步实施，改善传统村落生产生活条件，提升防灾减灾能力。(责任单位：市发展改革委、市农委、市城市管理委、市水务局、市公安局消防局、市规划国土委、相关区政府)
1,传统村落,(八)培育特色产业。深入挖掘传统村落资源禀赋优势，“一村一品”培育特色产业。编制传统村落旅游发展规划，完善旅游设施，提升服务水平，推出一批特色鲜明的旅游线路，促进旅游业态提档升级。积极发展特色农业、健康养老、文化创意、户外运动、民俗展示等产业，激发传统村落活力，促进农民增收。(责任单位：市旅游委、市农委、市规划国土委、市住房城乡建设委、相关区政府)
1,海绵城市,（二）统筹推进新老城区海绵城市建设。在北京城市副中心、北京新机场、2022年北京冬奥会赛区及各类园区、成片开发区要全面落实海绵城市建设要求。老城区要结合棚户区改造、老旧小区改造等，以解决城市内涝、雨水收集利用、黑臭水体治理为突破口，推进区域整体治理，逐步实现小雨不积水、大雨不内涝、水体不黑臭、热岛有缓解。建立海绵城市建设工程项目储备制度，编制项目滚动规划和年度建设计划，避免大拆大建。探索建立雨水排放费征收制度，提高全社会控制利用雨水的积极性。
1,供热采暖,第十八条具备分户独立采暖系统型式的用户，在不影响其他用户正常采暖及共用供热设施安全的前提下，经与供热单位协商，就暂停供热时间、交纳基本费用等事项达成一致后，可以由供热单位暂停供热。
1,展会知识产权,第七条主办方应当依法做好展会知识产权保护工作，建立健全展前审查参展项目(包括展品、展板、展台及相关宣传资料等)知识产权状况的制度，督促参展方对可能引发知识产权纠纷的参展项目进行检索。
1,农村消防安全,第五条公安机关负责对本辖区内的农村消防工作实施监督管理。
1,劳动者工伤保险,（四）因工致残1一4级享受伤残抚恤金期间死亡的，按本条（一）、（三）款的规定执行，并发给标准为24个月的本市上年度职工月平均工资工亡补助金。
1,戏曲,3.建设北京市戏曲剧本资源库。建立优秀传统剧目保护名录，推进戏曲剧本资源库建设，力争2020年前整理完成200部传统剧目戏曲剧本，并不断吸收新创、改编剧本，丰富完善资源库内容。
1,传统工艺美术,在办法第十四条中规定“市经济主管部门认定为传统工艺美术品种、技艺的产品或者作品，可以使用北京传统工艺美术证标”，力图通过使用统一证标的方式对工艺美术产品市场注入强心剂，以此展示北京特有的传统工艺美术，为真正的北京产品开拓商品市场，同时借此希望对冒充北京传统工艺美术的产品敲响警钟，使市场荡涤尘埃、正本清源。对于伪造或者假冒使用的行为，办法也做出了严格的处罚规定。
1,戏曲,(二)落实相关财税政策
1,道路交通安全防范责任制,第十一条学校除遵守本办法第九条的规定外，还应当遵守下列规定：(一)将交通安全教育纳入学校的教育内容，定期进行交通安全专题教育；(二)中、小学校将学生遵守道路交通安全法律、法规、规章的情况，纳入学生的综合评定；(三)将学校自备或者租用接送学生的机动车纳入本单位安全责任制管理；(四)小学校按照规定落实小黄帽路队制。
1,家庭暴力受害人,各省、自治区、直辖市民政厅（局）、妇联，新疆生产建设兵团民政局、妇联：为加大反对家庭暴力工作力度，依法保护家庭暴力受害人，特别是遭受家庭暴力侵害的妇女、未成年人、老年人等弱势群体的人身安全和其他合法权益，根据《中华人民共和国妇女权益保障法》、《中华人民共和国未成年人保护法》、《中华人民共和国老年人权益保障法》、《社会救助暂行办法》等有关规定，现就民政部门和妇联组织做好家庭暴力受害人（以下简称受害人）庇护救助工作提出以下指导意见：一、工作对象
1,长城,一、本市辖区内长城的基本情况
1,供热采暖,发生供热设施泄漏等紧急情况时，供热单位必须采取紧急避险措施，实施入户抢险、抢修作业的，当地公安机关应当予以配合。
1,戏曲,为贯彻落实《国务院办公厅印发关于支持戏曲传承发展若干政策的通知》(国办发〔2015〕52号)精神，弘扬中华优秀传统文化，促进戏曲繁荣发展，丰富人民群众精神文化生活，按照市委、市政府有关工作部署，现就支持戏曲传承发展提出如下实施意见。
1,劳动者工伤保险,企业工伤保险费率的调整幅度为本行业标准费率的上下三档，每年只能调整一档，处于费率表最低档和最高档时不再调整。
1,地下文物,监理单位在监理过程中，发现施工单位未依法保护地下文物继续施工的，应当及时制止并通知文物行政管理部门。文物行政管理部门接到通知后，应当在二十四小时内组织考古发掘单位到达现场。
1,传统村落,(二)基本原则
1,家庭暴力受害人,（一）及时受理求助。妇联组织要及时接待受害人求助请求或相关人员的举报投诉，根据调查了解的情况向公安机关报告，请公安机关对家庭暴力行为进行调查处置。妇联组织、民政部门发现未成年人遭受虐待、暴力伤害等家庭暴力情形的，应当及时报请公安机关进行调查处置和干预保护。民政部门及救助管理机构应当及时接收公安机关、妇联等有关部门护送或主动寻求庇护救助的受害人，办理入站登记手续，根据性别、年龄实行分类分区救助，妥善安排食宿等临时救助服务并做好隐私保护工作。救助管理机构庇护救助成年受害人期限一般不超过10天，因特殊情况需要延长的，报主管民政部门备案。城乡社区服务机构可以为社区内遭受家庭暴力的居民提供应急庇护救助服务。
1,传统村落,(六)强化监督管理。严格按照传统村落保护发展规划实施各类建设项目。规划范围内的建设项目必须严格履行法定程序，及时公开项目信息。(责任单位：市规划国土委、市城管执法局、相关区政府)市相关部门和区政府要认真履行职责，加强监督指导。对保护不力导致传统村落的传统建筑、整体格局、历史风貌遭到破坏的，依纪依规追究相关人员责任；涉嫌职务犯罪的，移送监察机关依法处理。(责任单位：市相关机关、相关区政府)
1,戏曲,(一)指导思想
1,职工生育保险,职工缴费基数按照本人上一年月平均工资计算；低于上一年本市职工月平均工资60％的，按照上一年本市职工月平均工资的60％计算；高于上一年本市职工月平均工资３倍以上的，按照上一年本市职工月平均工资的３倍计算；本人上一年月平均工资无法确定的，按照上一年本市职工月平均工资计算。
1,戏曲,(二)工作目标
1,传统村落,(九)加强展示利用和弘扬传统文化。推动传统村落乡情村史陈列室和数字博物馆建设，使其成为展示本市优秀传统村落的平台。(责任单位：首都文明办、市农委、相关区政府)建立乡村文化专家队伍，系统整理民间文学、传统技艺、民俗等各类非物质文化资源，深入挖掘内涵，讲好村落故事，促进文化传承。(责任单位：市文化局、相关区政府)
1,展会知识产权,知识产权、工商行政管理、版权等知识产权行政管理部门(以下统称知识产权行政管理部门)应当依照各自职责做好对展会知识产权保护工作的指导和监督，帮助主办方建立健全展会知识产权保护制度。
1,供热采暖,第十六条供热单位应当直接向用户收取采暖费。供热单位委托金融机构或者其它服务单位代收采暖费的，应当向用户公告受委托的收费单位，受委托单位不得向用户收取任何额外费用；未经供热单位委托，任何单位和个人不得向用户收取采暖费。
1,最低生活保障,第二十一条县级人民政府民政部门、乡镇人民政府、街道办事处接到最低生活保障家庭不符合保障条件举报的，应当及时调查核实。
1,传统工艺美术,另外，我们在办法起草过程中考虑到在民间从事工艺美术的人员为本市工艺美术事业所做出的巨大贡献，以及从发展的眼光看，他们也是传统工艺美术事业的生力军。所以，在办法中对民间工艺大师的认定作了规定，他们在享受办法规定的保护鼓励政策上同传统工艺美术大师具有平等的权利。
1,供热采暖,供热单位应当建立与保障供热安全相适应的应急抢修队伍，配备应急抢修设备、物资、车辆以及通讯设备，在采暖期内实行24小时应急备勤。
1,随地吐痰、随地丢弃废弃物,第二条凡在本市居住的居民，以及在本市短暂停留和过往的人员，均有义务维护公共场所的市容环境卫生。
1,地方粮食储备,上海市地方粮食储备安全管理办法
1,最低生活保障,第十一条乡镇人民政府、街道办事处应当一次性告知申请人需要提交证明材料的目录和要求。
1,职工生育保险,北京市企业职工生育保险规定
1,流浪乞讨人员,第十五条鼓励社会组织和个人通过捐赠、志愿服务等方式为流浪乞讨人员提供救助服务。
1,供热采暖,市和区县人民政府设置应对供热突发事件专项准备资金，保障供热突发事件应对工作所需经费。
1,地方粮食储备,社会责任储备主体承担的储备品种、数量、质量等，由粮食物资储备部门根据粮食市场调控需要具体核定，并根据实际情况作出调整。
1,最低生活保障,第十三条对公示的初审意见有异议的，乡镇人民政府、街道办事处应当对提出的异议进行调查核实，并依照本办法第十二条第一款规定公示调查核实结果。
1,建设征地补偿安置,鼓励用人单位招用转非劳动力。
1,农村消防安全,第十四条农村灯会、庙会、文艺演出、体育比赛等群众性活动的主办者应当制定灭火、疏散预案，落实消防安全措施。
1,职工生育保险,第十七条生育保险基金支付生育、计划生育手术医疗费用的结算办法，由市劳动保障行政部门制定。
1,流浪乞讨人员,县级以上人民政府公安、卫生计生、交通运输、城市管理、人力资源社会保障、教育等部门，按照各自职责做好流浪乞讨人员救助的相关工作。
1,再生资源回收,生产被国家列入强制回收目录的产品和包装物的企业应当在产品报废和包装物使用后，对该产品和包装物进行回收。
1,建设征地补偿安置,按照前款规定签订自谋职业协议后，转非劳动力应当办理就业登记手续，将档案转到市或者区、县职业介绍服务中心，并按照国家和本市规定缴纳各项社会保险费。
1,地方粮食储备,粮食物资储备部门应当会同财政、应急管理、国资、市场监管等部门以及政策性银行，对政府储备承储主体粮食储备和资金使用等情况开展年度考核。年度考核结果作为调整政府储备承储主体、承储数量和增减检查频次的重要依据。
1,地方粮食储备,市粮食物资储备部门应当建立健全粮食信息管理平台，对市、区人民政府储备的粮食品种、数量、质量、仓储保管状况等，实行动态远程监管。
1,地方粮食储备,市级政府储备原则上在本市行政区域范围内储存，确需异地储存的，应当优先选择粮源充足、交通便捷、粮食加工产业基础好的地区，保证粮食拿得出、调得快、用得上。
1,传染病防治人员,二、强化传染病患者转运救治的感染控制与职业防护
1,建设征地补偿安置,为了从根本上解决转工人员社会保障待遇，完善本市征地补偿制度，今年年初，我们和市国土房管局选取了2003年本市批准征地的144个建设项目的补偿情况进行调查分析。144个项目涉及了200个村的补偿。结果显示当前征地补偿具有以下特点：一是土地征用前的类别和被征地乡镇的人均耕地面积，对征地补偿水平影响很小。除了政府基础设施工程征地外，影响征地水平的主要因素是项目性质和土地区位，开发项目征地补偿水平高；区位优势强的，补偿水平高。
1,职工生育保险,第十六条生育医疗费用包括女职工因怀孕、生育发生的医疗检查费、接生费、手术费、住院费和药品费。
1,传统村落,二、重点任务
1,随地吐痰、随地丢弃废弃物,第三条公共场所禁止下列行为：（一）随地吐痰、便溺；（二）随地丢弃瓜果皮核、烟头纸屑和口香糖等废弃物；（三）随地丢弃塑料袋、塑料包装物或者其他包装物；（四）随地倾倒垃圾、污水污物；（五）随地丢弃其他影响市容环境卫生的物品。
1,地方粮食储备,本市规模以上粮食加工企业、大型超市、粮食批发市场、餐饮企业等（以下统称“社会责任储备主体”）应当依法建立社会责任储备，保有日常最低库存量的粮食。具体适用规模、日常最低库存量等，由市粮食物资储备部门会同市市场监管等部门拟定，报市人民政府批准后实施。
1,长城,任何单位或者个人不得擅自利用长城设卡收费或者从事其他营利性活动。
1,劳动者工伤保险,被保险人治疗工伤或职业病所需的挂号费、诊疗费、住院费、医疗费、药费、就医路费全额报销。
1,再生资源回收,擅自从事市政公用废旧金属物资回收经营的，由公安部门依据国家有关治安管理的法律、法规予以处罚。
1,建设征地补偿安置,根据当前的实际情况和征地制度改革的方向要求，《办法(草案)》规定经征地双方协商可以实行留地安置等非货币补偿的，集体经济组织或者村民委员会应当保证安置转非劳动力就业、参加社会保险以及超转人员安置费用等所需的现金，确保有征必转所需的资金。
1,职工生育保险,第十八条职工生育、实施计划生育手术应当按照本市基本医疗保险就医的规定到具有助产、计划生育手术资质的基本医疗保险定点医疗机构（以下简称定点医疗机构）就医。
1,供热采暖,违反本办法第二十四条第(七)、(八)项规定的，由城市管理综合行政执法机关责令改正，可以处500元以上1000元以下罚款。
1,戏曲,1.建立戏曲创作采风基地。坚持以人民为中心的创作导向，扎实开展“深入生活、扎根人民”主题创作活动，支持戏曲艺术表演团体建立创作采风基地、基层服务联系点，深入挖掘城市文化底蕴，积极反映首都改革发展的伟大实践。
1,最低生活保障,第一章总则
1,道路交通安全防范责任制,市人民政府根据道路交通安全情况，制定交通事故防范对策，对国家下达的道路交通事故控制指标进行分解，明确责任，实行目标管理。
1,劳动者工伤保险,第四条工伤保险要与事故预防、职业病防治相结合。所有单位和职工必须贯彻“安全第一，预防为主”的方针，遵守劳动安全卫生法规制度，严格执行国家劳动安全卫生规程和标准，防止劳动过程中的事故，减少职业危害。
1,传统工艺美术,第十条评审委员会应当将申请人提交评审的传统工艺美术品种、技艺和工艺美术珍品目录及拟评工艺美术大师、民间工艺大师名单预先公告，公告期为30日。公告期内，任何单位和个人有权提出异议。
1,建设征地补偿安置,第五条经批准征用农民集体所有土地的单位（以下简称征地单位）应当支付征地补偿费。征地补偿费应当按时、足额支付到位。
1,再生资源回收,（一）生产性废旧金属，是指用于建筑、铁路、通讯、电力、水利、油田、市政设施及其他生产领域，已失去原有全部或部分使用价值的金属材料和金属制品。
1,戏曲,2.鼓励和引导社会力量支持戏曲艺术表演团体。营造有利于社会力量支持戏曲艺术表演团体的良好环境，鼓励和引导企业、社会团体或个人通过兴办实体、资助项目、赞助活动、提供设施、建立专项基金等形式参与扶持戏曲的传承发展，发挥好政府引导和社会参与的综合效益。
1,劳动者工伤保险,第二十三条伤残者需要安装假肢、仪眼、镶牙和配置代步车等辅助器具的，由医院提出意见，经市或者区（县）劳动鉴定委员会批准，其所需费用按国内普及型标准报销。
1,劳动者工伤保险,第五十五条企业不按规定参加工伤保险和缴纳工伤保险费的，由市、区（县）劳动保障行政部门按照国务院《社会保险费征缴暂行条例》的规定进行处罚。
1,流浪乞讨人员,公安、城市管理和其他有关行政机关的工作人员在执行公务时发现流浪乞讨人员的，应当告知其向救助管理站求助；对其中的未成年人和老年人、残疾人、孕妇，应当引导、护送到救助管理站；对其中的突发急病人员、危重病人、有明显外伤人员、疑似精神障碍患者，应当立即送往医疗机构救治，并告知当地救助管理站。
1,长城,关于《北京市长城保护管理办法（草案）》的说明
